date,year,month,meter_id,measurement_type,meter_type,suburb,usage_type,total_value,avg_value,max_value,min_value,reading_count,processed_time
2022-07-12,2022,7,1751,DeviceTemperature,captis_pulse,maroochydore,residential,22.15,11.075,14.15,8.0,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1751,Battery,captis_pulse,maroochydore,residential,69.655,23.218333333333334,64.0,2.035,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1751,Pulse1,captis_pulse,maroochydore,residential,80.0,3.3333333333333335,28.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1751,Pulse1_Total,captis_pulse,maroochydore,residential,6325875.0,263578.125,263700.0,263426.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66202794,Pulse1,captis_pulse,buderim,residential,2.0,0.125,1.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66202794,Pulse1_Total,captis_pulse,buderim,residential,409751.0,25609.4375,25615.0,25607.0,16,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66202794,Pulse1,captis_pulse,buderim,residential,26.0,1.0833333333333333,12.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66202794,Pulse1_Total,captis_pulse,buderim,residential,615890.0,25662.083333333332,25705.0,25618.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66202794,DeviceTemperature,captis_pulse,buderim,residential,19.6,19.6,19.6,19.6,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,76490,Pulse1,captis_pulse,buderim,residential,16.0,0.9411764705882353,6.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,76490,Pulse1_Total,captis_pulse,buderim,residential,2112791.0,124281.82352941176,124314.0,124273.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,76490,DeviceTemperature,captis_pulse,buderim,residential,14.76,14.76,14.76,14.76,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,76490,Battery,captis_pulse,buderim,residential,72.19800000000001,24.066000000000003,66.0,2.578,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,76490,Pulse1,captis_pulse,buderim,residential,7.0,0.2916666666666667,1.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,76490,Pulse1_Total,captis_pulse,buderim,residential,2985719.0,124404.95833333333,124418.0,124321.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,76490,DeviceTemperature,captis_pulse,buderim,residential,18.9,18.9,18.9,18.9,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81969416,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81969416,DeviceTemperature,captis_pulse,maroochydore,residential,10.3,10.3,10.3,10.3,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,17649,Pulse1,captis_pulse,buderim,residential,21.0,1.3125,14.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,17649,Pulse1_Total,captis_pulse,buderim,residential,4306471.0,269154.4375,269179.0,269146.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,17649,Battery,captis_pulse,buderim,residential,1.779,1.779,1.779,1.779,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,17649,DeviceTemperature,captis_pulse,buderim,residential,4.6,4.6,4.6,4.6,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,17649,Pulse1,captis_pulse,buderim,residential,4.0,0.16666666666666666,4.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,17649,Pulse1_Total,captis_pulse,buderim,residential,6461302.0,269220.9166666667,269250.0,269179.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,17649,DeviceTemperature,captis_pulse,buderim,residential,35.0,35.0,35.0,35.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,48265720,Pulse1,captis_pulse,maroochydore,residential,310.0,17.22222222222222,150.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,48265720,DeviceTemperature,captis_pulse,maroochydore,residential,10.3,10.3,10.3,10.3,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,48265720,Pulse1,captis_pulse,maroochydore,residential,660.0,28.695652173913043,130.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,48265720,DeviceTemperature,captis_pulse,maroochydore,residential,15.8,15.8,15.8,15.8,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60257041,Pulse1,captis_pulse,buderim,residential,133.0,6.65,73.0,0.0,20,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60257041,Pulse1_Total,captis_pulse,buderim,residential,1888564.0,94428.2,94628.0,94343.0,20,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60257041,Pulse1,captis_pulse,buderim,residential,241.0,10.041666666666666,60.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60257041,Pulse1_Total,captis_pulse,buderim,residential,2276198.0,94841.58333333333,95032.0,94637.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60257041,DeviceTemperature,captis_pulse,buderim,residential,28.2,28.2,28.2,28.2,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21398657,Pulse1,,,,0.0,0.0,0.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21398657,DeviceTemperature,,,,22.2,22.2,22.2,22.2,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21398657,Pulse1,,,,0.0,0.0,0.0,0.0,8,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21398657,DeviceTemperature,,,,23.39,23.39,23.39,23.39,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61144943,Pulse1,captis_pulse,buderim,residential,13.0,0.7647058823529411,7.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61144943,Pulse1_Total,captis_pulse,buderim,residential,534578.0,33411.125,33524.0,33376.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61144943,DeviceTemperature,captis_pulse,buderim,residential,12.76,12.76,12.76,12.76,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61144943,Battery,captis_pulse,buderim,residential,3.64,3.64,3.64,3.64,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61144943,Pulse1,captis_pulse,buderim,residential,68.0,2.6153846153846154,23.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61144943,Pulse1_Total,captis_pulse,buderim,residential,874546.0,33636.38461538462,33704.0,33525.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61489954,Pulse1,captis_pulse,buderim,residential,1.0,0.058823529411764705,1.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61489954,Pulse1_Total,captis_pulse,buderim,residential,2516773.0,148045.4705882353,148051.0,148043.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61489954,DeviceTemperature,captis_pulse,buderim,residential,28.47,14.235,14.77,13.7,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61489954,Pulse1,captis_pulse,buderim,residential,54.0,2.16,30.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61489954,Pulse1_Total,captis_pulse,buderim,residential,3703064.0,148122.56,148175.0,148052.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61614,Pulse1,captis_pulse,buderim,residential,7.0,0.4117647058823529,6.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61614,Pulse1_Total,captis_pulse,buderim,residential,2690379.0,158257.58823529413,158296.0,158238.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61614,Battery,captis_pulse,buderim,residential,76.64500000000001,25.548333333333336,71.0,2.025,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61614,DeviceTemperature,captis_pulse,buderim,residential,5.7,5.7,5.7,5.7,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61614,Pulse1,captis_pulse,buderim,residential,93.0,3.875,66.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61614,Pulse1_Total,captis_pulse,buderim,residential,3804643.0,158526.79166666666,158548.0,158474.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,97884,Pulse1,captis_pulse,buderim,residential,65.0,3.0952380952380953,31.0,0.0,21,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,97884,Pulse1_Total,captis_pulse,buderim,residential,6631116.0,315767.4285714286,315871.0,315729.0,21,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,97884,DeviceTemperature,captis_pulse,buderim,residential,4.6,4.6,4.6,4.6,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,97884,DeviceTemperature,captis_pulse,buderim,residential,30.1,30.1,30.1,30.1,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,97884,Pulse1,captis_pulse,buderim,residential,102.0,4.25,38.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,97884,Pulse1_Total,captis_pulse,buderim,residential,7583930.0,315997.0833333333,316040.0,315875.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22368537,Pulse1,captis_pulse,birtinya,#n/a,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22368537,Pulse1_Total,captis_pulse,birtinya,#n/a,717094.0,42182.0,42182.0,42182.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22368537,DeviceTemperature,captis_pulse,birtinya,#n/a,13.43,13.43,13.43,13.43,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22368537,Battery,captis_pulse,birtinya,#n/a,3.64,3.64,3.64,3.64,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,22368537,Pulse1,captis_pulse,birtinya,#n/a,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,22368537,Pulse1_Total,captis_pulse,birtinya,#n/a,1012368.0,42182.0,42182.0,42182.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,594928,Pulse1,captis_pulse,kuluin,residential,126.0,7.411764705882353,68.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,594928,Pulse1_Total,captis_pulse,kuluin,residential,4373259.0,257250.5294117647,257484.0,257134.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,594928,DeviceTemperature,captis_pulse,kuluin,residential,13.71,13.71,13.71,13.71,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,594928,Battery,captis_pulse,kuluin,residential,1.623,1.623,1.623,1.623,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,594928,Pulse1,captis_pulse,kuluin,residential,43.0,1.8695652173913044,20.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,594928,Pulse1_Total,captis_pulse,kuluin,residential,6184584.0,257691.0,257785.0,257484.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60218899,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,8,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60218899,Pulse1_Total,captis_pulse,buderim,residential,268616.0,33577.0,33577.0,33577.0,8,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,73328,Pulse1,captis_pulse,buderim,residential,96.0,5.647058823529412,85.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,73328,Pulse1_Total,captis_pulse,buderim,residential,2706526.0,159207.41176470587,159419.0,159155.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,73328,DeviceTemperature,captis_pulse,buderim,residential,22.96,11.48,13.96,9.0,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,73328,Battery,captis_pulse,buderim,residential,74.269,24.756333333333334,69.0,1.629,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,73328,Pulse1,captis_pulse,buderim,residential,16.0,0.6666666666666666,7.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,73328,Pulse1_Total,captis_pulse,buderim,residential,3826714.0,159446.41666666666,159465.0,159420.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,73328,DeviceTemperature,captis_pulse,buderim,residential,17.1,17.1,17.1,17.1,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,84674,Pulse1,captis_pulse,buderim,residential,170.0,11.333333333333334,88.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,84674,Pulse1_Total,captis_pulse,buderim,residential,4327820.0,288521.3333333333,288720.0,288433.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,84674,DeviceTemperature,captis_pulse,buderim,residential,23.09,11.545,13.99,9.1,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,84674,Battery,captis_pulse,buderim,residential,2.938,2.938,2.938,2.938,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,84674,Pulse1,captis_pulse,buderim,residential,168.0,7.0,103.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,84674,Pulse1_Total,captis_pulse,buderim,residential,6932257.0,288844.0416666667,288997.0,288732.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,84674,DeviceTemperature,captis_pulse,buderim,residential,21.1,21.1,21.1,21.1,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9160926,Pulse1,captis_pulse,maroochydore,residential,134.0,6.380952380952381,70.0,0.0,21,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9160926,Pulse1_Total,captis_pulse,maroochydore,residential,6921776.0,314626.1818181818,314960.0,314526.0,22,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9160926,DeviceTemperature,captis_pulse,maroochydore,residential,9.8,9.8,9.8,9.8,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9160926,Pulse1,captis_pulse,maroochydore,residential,311.0,12.958333333333334,83.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9160926,Pulse1_Total,captis_pulse,maroochydore,residential,7574137.0,315589.0416666667,315736.0,315226.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9160926,DeviceTemperature,captis_pulse,maroochydore,residential,17.0,17.0,17.0,17.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,13128,Pulse1,captis_pulse,buderim,residential,2.0,0.125,2.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,13128,Pulse1_Total,captis_pulse,buderim,residential,565817.0,35363.5625,35366.0,35362.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,13128,DeviceTemperature,captis_pulse,buderim,residential,13.3,13.3,13.3,13.3,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,13128,Battery,captis_pulse,buderim,residential,77.516,25.83866666666667,72.0,1.906,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,13128,Pulse1,captis_pulse,buderim,residential,14.0,0.56,8.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,13128,Pulse1_Total,captis_pulse,buderim,residential,884925.0,35397.0,35402.0,35386.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46054145,Pulse1,captis_pulse,buderim,residential,590.0,39.333333333333336,290.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46054145,DeviceTemperature,captis_pulse,buderim,residential,26.93,13.465,16.33,10.6,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46054145,Battery,captis_pulse,buderim,residential,73.56700000000001,24.522333333333336,68.0,1.927,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46054145,Pulse1,captis_pulse,buderim,residential,1640.0,65.6,260.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61347246,Pulse1,captis_pulse,buderim,residential,52.0,3.0588235294117645,28.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61347246,Pulse1_Total,captis_pulse,buderim,residential,668136.0,39302.117647058825,39375.0,39275.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61347246,DeviceTemperature,captis_pulse,buderim,residential,23.0,11.5,12.9,10.1,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61347246,Pulse1,captis_pulse,buderim,residential,51.0,2.217391304347826,35.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61347246,Pulse1_Total,captis_pulse,buderim,residential,906345.0,39406.30434782609,39460.0,39375.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,720,Pulse1,captis_pulse,maroochydore,non-residential,19.0,1.1176470588235294,15.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,720,Pulse1_Total,captis_pulse,maroochydore,non-residential,894044.0,52590.82352941176,52609.0,52586.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,720,Battery,captis_pulse,maroochydore,non-residential,77.31700000000001,25.772333333333336,72.0,1.697,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,720,Pulse1,captis_pulse,maroochydore,non-residential,24.0,1.0,8.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,720,Pulse1_Total,captis_pulse,maroochydore,non-residential,1264021.0,52667.541666666664,52684.0,52628.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81965965,Pulse1,captis_pulse,maroochydore,#n/a,55.0,3.4375,20.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81965965,DeviceTemperature,captis_pulse,maroochydore,#n/a,7.7,7.7,7.7,7.7,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81965965,Pulse1,captis_pulse,maroochydore,#n/a,55.0,18.333333333333332,25.0,10.0,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81965965,DeviceTemperature,captis_pulse,maroochydore,#n/a,13.71,13.71,13.71,13.71,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81965965,Battery,captis_pulse,maroochydore,#n/a,71.64,35.82,68.0,3.64,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22451667,Pulse1,captis_pulse,mountain creek,non-residential,0.0,0.0,0.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22451667,Pulse1_Total,captis_pulse,mountain creek,non-residential,46580.0,2740.0,2740.0,2740.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22451667,Battery,captis_pulse,mountain creek,non-residential,78.719,26.239666666666665,73.0,2.149,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,22451667,DeviceTemperature,captis_pulse,mountain creek,non-residential,17.7,17.7,17.7,17.7,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,22451667,Pulse1,captis_pulse,mountain creek,non-residential,0.0,0.0,0.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,22451667,Pulse1_Total,captis_pulse,mountain creek,non-residential,60280.0,2740.0,2740.0,2740.0,22,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2659,Pulse1,captis_pulse,buderim,residential,34.0,2.2666666666666666,17.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2659,Pulse1_Total,captis_pulse,buderim,residential,3953011.0,263534.06666666665,263613.0,263490.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2659,DeviceTemperature,captis_pulse,buderim,residential,14.79,14.79,14.79,14.79,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,2659,Pulse1,captis_pulse,buderim,residential,27.0,1.125,7.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,2659,Pulse1_Total,captis_pulse,buderim,residential,6327104.0,263629.3333333333,263651.0,263613.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21951243,Pulse1,captis_pulse,caloundra,non-residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21951243,Battery,captis_pulse,caloundra,non-residential,74.319,24.773,69.0,1.679,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21951243,DeviceTemperature,captis_pulse,caloundra,non-residential,8.8,8.8,8.8,8.8,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21951243,Pulse1,captis_pulse,caloundra,non-residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21968336,Pulse1,captis_pulse,mountain creek,non-residential,30.0,1.6666666666666667,20.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21968336,Pulse1,captis_pulse,mountain creek,non-residential,330.0,13.75,90.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21968336,DeviceTemperature,captis_pulse,mountain creek,non-residential,26.6,26.6,26.6,26.6,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,256685,Pulse1,captis_pulse,buderim,residential,30.0,1.7647058823529411,17.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,256685,Pulse1_Total,captis_pulse,buderim,residential,4294922.0,252642.4705882353,252809.0,252585.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,256685,DeviceTemperature,captis_pulse,buderim,residential,13.67,13.67,13.67,13.67,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,256685,Battery,captis_pulse,buderim,residential,71.411,23.80366666666667,66.0,1.791,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,256685,Pulse1,captis_pulse,buderim,residential,153.0,6.375,42.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,256685,Pulse1_Total,captis_pulse,buderim,residential,6071270.0,252969.58333333334,253140.0,252817.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,256685,DeviceTemperature,captis_pulse,buderim,residential,26.4,26.4,26.4,26.4,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257328,Pulse1,captis_pulse,buderim,residential,21.0,1.3125,15.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257328,Pulse1_Total,captis_pulse,buderim,residential,3073395.0,192087.1875,192102.0,192081.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257328,Battery,captis_pulse,buderim,residential,72.80799999999999,24.269333333333332,67.0,2.178,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,257328,DeviceTemperature,captis_pulse,buderim,residential,8.1,8.1,8.1,8.1,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,257328,DeviceTemperature,captis_pulse,buderim,residential,27.9,27.9,27.9,27.9,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,257328,Pulse1,captis_pulse,buderim,residential,30.0,1.3043478260869565,7.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,257328,Pulse1_Total,captis_pulse,buderim,residential,4614130.0,192255.41666666666,192321.0,192110.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46053162,DeviceTemperature,captis_pulse,maroochydore,residential,21.27,10.635,13.87,7.4,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46053162,Battery,captis_pulse,maroochydore,residential,3.65,3.65,3.65,3.65,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46053162,DeviceTemperature,captis_pulse,maroochydore,residential,33.3,33.3,33.3,33.3,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46055038,Pulse1,captis_pulse,buderim,residential,960.0,56.470588235294116,270.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46055038,DeviceTemperature,captis_pulse,buderim,residential,14.35,14.35,14.35,14.35,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46055038,Battery,captis_pulse,buderim,residential,72.496,24.165333333333333,67.0,1.856,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46055038,Pulse1,captis_pulse,buderim,residential,2310.0,96.25,270.0,10.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46055410,Pulse1,captis_pulse,griffin,non-residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46055410,DeviceTemperature,captis_pulse,griffin,non-residential,22.14,11.07,14.44,7.7,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46055410,Battery,captis_pulse,griffin,non-residential,74.277,24.759,69.0,1.647,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46055410,Pulse1,captis_pulse,griffin,non-residential,0.0,0.0,0.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46055410,DeviceTemperature,captis_pulse,griffin,non-residential,21.0,21.0,21.0,21.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61269702,Pulse1,captis_pulse,buderim,residential,26.0,1.3,2.0,1.0,20,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61269702,Pulse1_Total,captis_pulse,buderim,residential,454114.0,22705.7,22735.0,22682.0,20,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61269702,DeviceTemperature,captis_pulse,buderim,residential,12.7,12.7,12.7,12.7,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61269702,Battery,captis_pulse,buderim,residential,3.63,3.63,3.63,3.63,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61269702,Pulse1,captis_pulse,buderim,residential,73.0,2.8076923076923075,29.0,1.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61269702,Pulse1_Total,captis_pulse,buderim,residential,593542.0,22828.53846153846,22866.0,22770.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61319593,DeviceTemperature,captis_pulse,buderim,residential,14.93,14.93,14.93,14.93,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61319593,Battery,captis_pulse,buderim,residential,3.64,3.64,3.64,3.64,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61559395,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61559395,Pulse1_Total,captis_pulse,buderim,residential,63512.0,3736.0,3736.0,3736.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61559395,DeviceTemperature,captis_pulse,buderim,residential,23.189999999999998,11.594999999999999,13.69,9.5,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61559395,Battery,captis_pulse,buderim,residential,70.76299999999999,23.587666666666664,65.0,2.133,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61559395,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61559395,Pulse1_Total,captis_pulse,buderim,residential,85928.0,3736.0,3736.0,3736.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,26934829,Pulse1,captis_pulse,maroochydore,non-residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,26934829,DeviceTemperature,captis_pulse,maroochydore,non-residential,23.22,11.61,14.52,8.7,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,26934829,Battery,captis_pulse,maroochydore,non-residential,3.64,3.64,3.64,3.64,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,26934829,Pulse1,captis_pulse,maroochydore,non-residential,0.0,0.0,0.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,26934829,DeviceTemperature,captis_pulse,maroochydore,non-residential,27.5,27.5,27.5,27.5,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,349593,Pulse1,captis_pulse,buderim,residential,262.0,11.391304347826088,127.0,0.0,23,2025-12-23T13:39:34.573Z
